index,barcode,name,quantity,price
6202,3817039956829,Pudin Hara 10ml,462,55.61
6203,0767372102403,Saffola Gold Oil 500L,32,462.88
6204,0377817522415,Johnson's Baby Oil 500ml,194,1479.94
6205,0121795247651,Appy Fizz 1000ml,34,223.36
6206,8904883646336,Aachi Biryani Masala 500g,277,200.29
6207,8007485840475,Skittles Strawberry 40g,464,376.93
6208,3008780599988,Revital H 15tab,255,21.1
6209,0380350629565,Royal Canin Dog Food 100kg,122,509.94
6210,4004238059751,Band-Aid Strips Pack of 50,493,670.9
6211,0415068315094,Epigamia Yogurt Strawberry 200g,97,718.49
6212,0416202617494,Priya Pickle Chilli 200g,342,27.93
6213,0373161733194,Rexona Deodorant 200ml,58,381.15
6214,8903026240042,Gillette Mach3 Razor,322,415.93
6215,0418265990637,Suhana Biryani Masala 500g,237,160.48
6216,8903791111622,Pampers Diapers L Pack of 40,53,1688.37
6217,4006352805979,Dettol Antiseptic Liquid 100ml,222,660.56
6218,8907554291811,Colgate Toothpaste 50g,62,57.74
6219,0375260481457,Pampers Diapers XXL Pack of 72,82,219.33
6220,6900427184496,Duracell AA Batteries Pack of 6,209,1474.44
6221,0412392923681,Tata Turmeric Powder 50g,357,347.68
6222,0495759033667,Monster Energy 1500ml,165,104.95
6223,0765566711851,Mother Dairy Dahi 250g,102,222.85
6224,0414548331494,Amul Cheese Slices 500g,76,721.51
6225,0700569030196,Cello Pen Standard Black,760,385.25
6226,0766689502067,Maggi Masala Sauce 1000g,258,697.07
6227,0856336029211,Classmate Notebook 160pg Squared,328,269.41
6228,0383500535303,Haldiram Aloo Bhujia 90g,390,93.12
6229,0373034198075,Johnson's Baby Wash 400ml,85,1006.51
6230,8904499363467,Catit Cat Litter 100kg,27,2699.13
6231,0494863327211,Pepsi 750ml Bottle,298,54.3
6232,4717869225326,Anker USB-C Cable 100m,67,750.63
6233,8900607991768,MTR Sambar Masala 200g,280,282.8
6234,8909887862089,Mother's Recipe Pickle Chilli 500g,278,305.17
6235,4716039335070,Energizer AA Batteries Pack of 2,266,681.94
6236,8909922244177,Robin Fabric Whitener 500ml,25,423.23
6237,8900368789093,McCain French Fries 1000g,87,396.18
6238,4716995408306,Energizer AA Batteries Pack of 12,97,600.24
6239,8905452318586,Cremica Tomato Ketchup 1000g,346,175.09
6240,0353551210573,Robin Fabric Whitener 1500ml,254,284.07
6241,8908464697991,Bru Coffee 200g,63,178.91
6242,0415846509547,McCain French Fries 750g,22,252.03
6243,0499065268188,Aquafina Water 1000ml,492,213.03
6244,8905351545076,MDH Rajma Masala 50g,380,36.25
6245,0373808187007,Chicco Baby Bottle 250ml,60,372.8
6246,0760144260523,Parag Ghee 100ml,156,499.23
6247,8905689762763,Ariel Detergent 100g,265,65.27
6248,8900967220904,Dr. Oetker Mayonnaise 500g,47,128.67
6249,4016213562408,Garnier Face Wash 100ml,289,571.01
6250,6904911818362,Portronics USB Cable 100m,36,1266.76
6251,0389666665588,Dove Shampoo 75ml,77,303.2
6252,0387166794159,Kurkure Sour Cream 90g,305,181.43
6253,3819046146187,Axe Deodorant 250ml,218,471.01
6254,0764466852367,Ching's Schezwan Chutney 100g,316,1014.07
6255,0123398954370,Mi USB Cable 100m,274,1395.62
6256,4715918461022,Cello Pen Standard Blue,367,326.61
6257,0765963524269,Alpenliebe 22g,540,106.96
6258,0404191781135,Polo Mint 30g,446,942.27
6259,0413834544990,Everest Garam Masala 50g,368,87.34
6260,0407041149703,Twix 40g,72,768.09
6261,3002257440629,Centrum Multivitamin 30tab,433,235.38
6262,0419362499085,Patanjali Ghee 2g,316,173.73
6263,6904051357691,Anker USB-C Cable 100m,297,439.53
6264,4718340971695,Sellotape Transparent Roll,86,1519.68
6265,4007064406430,Hajmola Tablet 20tab,157,371.54
6266,0129419545930,3M Double-Sided Tape 100mm,197,188.52
6267,8904133329675,Robin Fabric Whitener 500ml,11,414.89
6268,0417384358342,Vadilal Ice Cream Strawberry 400ml,104,650.99
6269,0383523866736,Royal Canin Cat Food 100kg,142,1313.63
6270,8905236969270,Colgate Toothbrush Ultra Soft,213,119.95
6271,8004015286048,5-Star 80g,72,353.86
6272,0380377405715,Pedigree Dentastix Pack of 10,36,389.16
6273,4717857150821,Navneet Notebook 100pg,567,356.76
6274,0768980948124,Fortune Sunflower Oil 1L,317,559.51
6275,8903334054157,Amul Ice Cream Pepperoni 250ml,124,309.2
6276,0762171710705,Mother Dairy Dahi 500g,282,116.16
6277,0120136043136,Panasonic AA Batteries Pack of 4,248,1042.55
6278,0496563679706,Real Fruit Juice Lemon 330ml,367,216.97
6279,8907579071580,Kurkure Classic 90g,286,206.35
6280,0120102620965,Havells LED Bulb 7W,220,1769.39
6281,8907976787794,Everest Garam Masala 200g,98,169.51
6282,0417379152948,Amul Gold Milk 1500ml,205,642.82
6283,8905569266336,Suhana Biryani Masala 100g,106,341.75
6284,0761912478003,Parag Ghee 500ml,298,796.17
6285,0859605736803,Faber-Castell Pencil 4B Pack of 16,265,202.23
6286,0416931964012,Mother's Recipe Pickle Chilli 50g,143,261.88
6287,4718309308371,Maped Sharpener,570,302.54
6288,0407769856488,Hide & Seek 100g,234,93.23
6289,0375646419623,Mee Mee Baby Wipes Pack of 20,193,139.24
6290,3815603251028,Chicco Baby Bottle 500ml,89,369.74
6291,3817625316136,Colgate Toothpaste 50g,388,620.66
6292,8909696405569,Amul Gold Milk 1000ml,119,581.49
6293,0759550872574,Himalayan Water 250ml,216,135.41
6294,8907628561338,Pril Dishwash 1500ml,45,584.5
6295,8901905851594,Everest Garam Masala 500g,414,342.07
6296,8900750418891,Suhana Biryani Masala 100g,54,262.47
6297,0374916935757,MamyPoko Diapers M Pack of 30,112,770.51
6298,0857751267554,Luxor Marker Blue,103,273.72
6299,3006743911686,Paracetamol 500mg Strip 10tab,214,64.38
6300,3811902492919,Chicco Baby Bottle 50ml,96,1291.54
6301,0359652318293,Febreze Air Freshener 200ml,102,54.05
6302,8002668606404,Bounty 45g,437,76.62
6303,0235360254279,Himalaya Pet Shampoo 100ml,81,2820.37
6304,3007939780123,Iodex Pain Balm 50g,291,332.28
6305,0761746169887,Safal Green Peas 1000g,100,520.93
6306,8005359160773,Center Fresh Gum Pack,32,42.78
6307,3810554810645,Johnson's Baby Oil 500ml,108,1302.14
6308,0239459800521,Drools Dog Food 100kg,131,2981.87
6309,0352745196815,Febreze Air Freshener 500ml,77,46.24
6310,0850478468006,Camlin Geometry Box,364,299.06
6311,0128615658468,Anker USB-C Cable 100m,85,291.64
6312,0236192936746,Pedigree Dog Food Original 100kg,34,1795.6
6313,6903298572744,Osram LED Bulb 12W,45,1942.45
6314,4016624553989,Hamam Soap 150g,226,332.79
6315,0474345807974,Clinic Plus 150ml,105,507.79
6316,0350476951185,Vim Dishwash Gel 100ml,107,345.86
6317,8903929432582,ITC Sunfeast Frozen Paratha 6pc,23,196.82
6318,0213049312892,Lizol Floor Cleaner 1500ml,103,587.27
6319,3819257447318,Supradyn Multivitamin 150tab,307,54.77
6320,4005688557323,Savlon Antiseptic Liquid 10ml,312,369.86
6321,0766144053974,Dairy Milk 22g,596,369.67
6322,4717510341665,Osram LED Bulb 5W,110,442.49
6323,0760678319520,Red Label Tea 2000g,408,66.93
6324,0388480794610,Lux Soap 500g,260,362.78
6325,8903260356264,Lays Tomato Chips 100g,591,169.16
6326,8902499209600,Huggies Diapers S Pack of 20,14,1518.0
6327,3818629189542,Crocin 500mg Strip 25tab,205,674.57
6328,8904997316279,Britannia Marie Gold 250g,503,125.57
6329,0416056487953,Vadilal Ice Cream Vanilla 250ml,36,131.14
6330,0383011773607,Parle-G Biscuits 25g,354,15.04
6331,0495013904276,Aquafina Water 330ml,235,68.86
6332,0231011367206,Royal Canin Cat Food 100kg,23,1186.47
6333,8909247826294,Daawat Basmati Rice 5kg,18,987.55
6334,0414841071615,Patanjali Ghee 750g,196,883.13
6335,8904448157093,Huggies Diapers S Pack of 30,129,1345.28
6336,0358742549838,Odonil Room Freshener 2000g,276,216.83
6337,8906772651124,Vadilal Ice Cream Chocolate 400ml,109,348.35
6338,0407550348727,Doritos Classic 200g,462,214.81
6339,0288985358334,Britannia Good Day 90g,438,281.07
6340,0382638204754,Pedigree Dog Food Original 100kg,129,2907.79
6341,0218149847060,Odonil Room Freshener 250g,67,428.41
6342,4002978750563,Boiron Arnica Gel 30g,486,418.59
6343,8905018890549,Haldiram Aloo Bhujia 250g,269,258.61
6344,0413292830055,ITC Sunfeast Frozen Paratha 5pc,135,457.98
6345,0855284246206,Stapler Pins Pack of 20,663,174.09
6346,4008018330924,Dettol Antiseptic Liquid 200ml,419,139.32
6347,8907720722668,Veeba Peanut Butter 1g,337,860.78
6348,0412411675973,Amul Lassi Blueberry 1000ml,129,709.83
6349,4010816803807,Dove Conditioner 150ml,76,167.97
6350,0703159812769,Faber-Castell Pencil 4B Pack of 50,359,216.57
6351,8905764853515,Maaza Mango 2000ml,352,95.25
6352,8907030905393,Patanjali Ghee 1000g,302,352.25
6353,0125079354622,Osram LED Bulb 15W,163,378.13
6354,0761832286405,Daawat Basmati Rice 200kg,340,329.45
6355,0280825474624,Oreo Biscuits 90g,372,80.37
6356,0761115633742,Safal Mixed Vegetables 400g,150,687.44
6357,0418557449232,Badshah Chaat Masala 200g,492,89.66
6358,0410940866824,MDH Chaat Masala 500g,272,264.89
6359,8000752903842,Polo Mint 45g,420,36.99
6360,4716274019810,Duracell AA Batteries Pack of 6,19,1298.4
6361,8907464909905,Mountain Dew 330ml,37,18.65
6362,3008122342524,Betadine Solution 100ml,353,423.88
6363,0761263343906,Pillsbury Atta 500kg,127,288.64
6364,8906635862292,Heinz Tomato Ketchup 750g,301,199.74
6365,3819100297657,Mee Mee Baby Wipes Pack of 56,131,1466.97
6366,4710596661207,Classmate Notebook 140pg Single Line,393,383.92
6367,0411726764297,MDH Rajma Masala 200g,268,320.9
6368,0417360473694,Tata Turmeric Powder 100g,494,318.33
6369,0388863543583,Doritos Sour Cream 70g,381,274.54
6370,0416672434782,Saffola Gold Oil 1000L,306,858.77
6371,3813527589463,Pudin Hara 30ml,188,468.65
6372,0385380183209,Royal Canin Cat Food 100kg,38,1689.66
6373,8908583932751,Veeba Peanut Butter 750g,316,377.64
6374,8900480829240,Exo Dishwash Bar 750g,273,540.26
6375,0853058281200,Reynolds Pen Green,321,331.97
6376,8900999406383,Eastern Chicken Masala 200g,470,146.61
6377,8905128325832,Pears Soap 400g,272,175.24
6378,0768663543172,M&Ms Mint 80g,172,224.38
6379,8902928459538,Daawat Basmati Rice 2kg,349,258.66
6380,8900615377158,Colgate Toothpaste 500g,81,376.19
6381,0381879131676,Sunfeast Dark Fantasy 400g,391,128.07
6382,0377174638132,Mee Mee Baby Wipes Pack of 72,104,401.85
6383,3813394233650,Vicks VapoRub 50g,183,591.16
6384,0358032390119,Robin Fabric Whitener 250ml,103,365.11
6385,0765413519425,ITC Sunfeast Frozen Paratha 5pc,197,225.85
6386,3005136258544,Supradyn Multivitamin 200tab,320,179.26
6387,0383561549912,Pedigree Dentastix Pack of 7,76,1229.64
6388,4710202174855,Osram LED Bulb 7W,118,909.35
6389,0215933170762,Surf Excel 200g,145,66.23
6390,0418622132687,Shan Tikka Masala 100g,39,34.86
6391,0765194419211,Kwality Wall's Ice Cream 200ml,200,92.54
6392,0405268269419,Doritos Cream & Onion 250g,63,256.68
6393,8005685159557,Dairy Milk 55g,321,846.93
6394,4711925831339,Fevicol Glue 100ml,271,91.06
6395,8903755993417,Robin Fabric Whitener 2000ml,281,161.83
6396,0751455753507,Bisleri Water 200ml,39,37.08
6397,6907041071393,Duracell AA Batteries Pack of 2,47,1371.49
6398,0492324620116,Real Fruit Juice Mixed Fruit 750ml,144,23.98
6399,0750633654971,Maaza Mango 1000ml,423,153.97
6400,0766611716067,Maggi Masala Sauce 750g,20,1018.62
6401,0402978713201,Skittles Peanut Butter 100g,515,501.29
6402,8908382840059,Safal Green Peas 200g,119,330.75
6403,0769690234248,Eclairs Toffee Pack 45g,152,351.05
6404,0129629221846,7UP 1000ml,136,162.67
6405,8909294782536,Cetirizine 10mg Strip 200tab,339,39.89
6406,0753877026375,Nescafe Classic 1000g,102,208.02
6407,0386289153782,PetSafe Dog Collar,54,1233.67
6408,0498759171391,7UP 200ml,200,66.69
6409,0769421886302,Kwality Wall's Ice Cream 200ml,18,264.76
6410,8903112213981,Mother Dairy Milk 100ml,88,220.5
6411,4001173760919,Johnson's Baby Powder 100g,432,546.22
6412,3810142957196,Nestum Rice Cereal 200g,167,563.96
6413,0125292152807,Duracell AA Batteries Pack of 6,22,674.79
6414,8901414931381,Britannia Marie Gold 200g,550,173.27
6415,8902858386195,Nestlé Milkmaid 100g,227,243.82
6416,0389014134469,Me-O Cat Food Original 100kg,44,1383.62
6417,8901416972641,Uncle Chips 400g,414,17.02
6418,0383530754743,Hide & Seek 400g,175,149.08
6419,0239210285871,Pedigree Dentastix Pack of 14,53,1589.29
6420,0419237776990,Everest Chilli Powder 100g,115,208.31
6421,0382166280480,Haldiram Aloo Bhujia 50g,146,281.1
6422,8905029427895,Vadilal Ice Cream Butter Pecan 200ml,18,491.88
6423,3819745252417,Dolo 650mg Strip 20tab,377,741.27
6424,4013495884051,Dove Conditioner 100ml,298,683.26
6425,0415903115124,Kitchen King Masala 200g,137,203.04
6426,0408941353351,Monaco Biscuits 250g,83,229.67
6427,4710073224567,Reynolds Pen Blue,103,291.2
6428,0352053064578,Rin Detergent 100g,40,523.3
6429,0400804398387,Haldiram Bhujia 150g,307,142.83
6430,0761239193665,Snickers 30g,362,42.11
6431,8908756399305,Johnson's Baby Oil 250ml,196,1377.35
6432,8900464439441,Britannia Cheese Slices 1500g,224,681.1
6433,0708566774136,Navneet Notebook 140pg,102,217.54
6434,3811918674552,Crocin 500mg Strip 200tab,481,300.59
6435,0767183938055,Amul Gold Milk 100ml,154,464.32
6436,8900412367086,Gerber Puffs Strawberry 100g,164,1940.13
6437,3818686288547,Pampers Diapers M Pack of 40,156,1144.72
6438,8908016410825,Huggies Diapers XXL Pack of 56,38,1523.1
6439,0408630784640,Toblerone 300g,420,1089.78
6440,8908319248019,Everest Coriander Powder 100g,354,92.17
6441,0708607130211,Apsara Eraser Pack of 10,410,398.3
6442,0769450939789,Haldiram Frozen Samosa 6pc,142,363.03
6443,0850049972291,Scotch Tape 100mm,662,77.1
6444,0120514566967,Sellotape Transparent Roll,147,1566.85
6445,0762241919601,McCain French Fries 400g,120,413.78
6446,0490468290424,Tetley Black Tea 200g,295,203.45
6447,4006374002608,Iodex Pain Balm 150g,207,550.66
6448,0496778064069,Bisleri Water 250ml,372,131.23
6449,3006387251674,Centrum Multivitamin 100tab,404,125.13
6450,8906961778137,Exo Dishwash Bar 200g,19,34.72
6451,3004571190587,Vicks VapoRub 30g,383,251.54
6452,8902836411369,Me-O Cat Food Original 100kg,58,1581.68
6453,0757471576540,Mountain Dew 2000ml,104,21.23
6454,0215511988062,Scotch-Brite Scrub Pad 3pc,247,284.69
6455,0382851252266,Oral-B Toothbrush Soft,277,304.4
6456,0370697960834,Gillette Fusion Razor,54,377.64
6457,0122716759437,Horlicks Lemon 250g,417,50.25
6458,3001146425693,Johnson's Baby Powder 20g,246,86.98
6459,0751495463411,Aquafina Water 330ml,290,166.2
6460,8903029498389,Trixie Dog Leash 100m,72,1630.03
6461,4712834961971,Mi USB Cable 100m,51,850.82
6462,8906366479660,Cerelac Wheat 200g,110,901.44
6463,0709583487856,Navneet Notebook 200pg,302,74.89
6464,4001183113408,Supradyn Multivitamin 200tab,78,720.4
6465,8908438000703,Iodex Pain Balm 200g,366,601.28
6466,0494733998398,Mountain Dew 250ml,167,217.08
6467,0378954026972,Gerber Puffs Strawberry 200g,48,688.2
6468,8906479950988,Mother Dairy Dahi 1000g,69,474.25
6469,0350476690152,Harpic Toilet Cleaner 250ml,260,112.75
6470,6906105706059,Mi Power Bank 20000mAh,100,1005.14
6471,8909764275803,MTR Sambar Masala 200g,195,160.32
6472,0374588682300,Dove Soap 400g,356,49.37
6473,0288202195568,Monaco Biscuits 100g,239,177.78
6474,0707417022648,Fevicol Glue 100ml,759,159.34
6475,0761396788513,Amul Ice Cream Chocolate 200ml,133,423.19
6476,0756225968303,7UP 250ml,196,171.14
6477,0125919182347,Mi USB Cable 100m,14,687.33
6478,8903037984553,Fortune Sunflower Oil 10L,285,352.02
6479,8901909996130,Pedigree Dog Food Original 100kg,99,2959.93
6480,0768515616139,Kissan Mixed Fruit Jam 10g,299,113.65
6481,8900006959048,Maggi Noodles Sour Cream 90g,317,70.7
6482,3818653579050,Pantoprazole 40mg Strip 15tab,28,584.57
6483,8901961612573,Vadilal Ice Cream Vanilla 1000ml,149,398.78
6484,0414033141348,McCain Smiles 750g,107,683.19
6485,0757057547698,Maaza Mango 500ml,246,21.06
6486,8901473436575,Febreze Air Freshener 750ml,231,104.54
6487,0493437810500,Mountain Dew 750ml,308,33.34
6488,8906799508579,Cremica Tomato Ketchup 10g,292,847.41
6489,0389871435495,Sensodyne Toothpaste 250g,93,61.23
6490,0763073819947,Boost 250g,328,153.84
6491,6904771887447,Duracell AAA Batteries Pack of 2,203,807.51
6492,0388590081693,PetSafe Dog Collar,40,2523.81
6493,8903473457062,Febreze Air Freshener 200ml,261,95.3
6494,0352005748631,Henko Detergent 1000g,135,539.49
6495,0129302755224,Aquafina Water 750ml,322,217.51
6496,8902767839713,Ovaltine 750g,303,54.24
6497,8900097449558,MDH Chaat Masala 100g,158,214.12
6498,0411994493165,Shan Tikka Masala 200g,376,88.71
6499,0761862542731,M&Ms Fruit 10g,187,245.25
6500,6906980427049,Syska Power Bank 20000mAh,182,164.9
6501,3812638140815,Pampers Baby Wipes Pack of 20,182,727.68
6502,8901620834803,Act II Popcorn Cheese 25g,355,289.14
6503,0856797513137,Fevistick Glue Stick 100g,32,280.06
6504,0410334656642,Amul Gold Milk 250ml,259,354.66
6505,0412330265958,Catch Cumin Powder 50g,260,172.72
6506,8906627784144,Johnson's Baby Lotion 10ml,265,530.06
6507,4716913479210,Lexi Ball Pen 50pc Pack,421,264.27
6508,0765742910238,Epigamia Yogurt Blueberry 1500g,126,381.65
6509,3006111090821,Moov Pain Relief Cream 150g,87,272.11
6510,0286833787534,Too Yumm Masala 150g,565,16.67
6511,4007765028986,Hajmola Tablet 50tab,96,575.76
6512,8901030201585,Sundrop Peanut Butter 1000g,140,89.15
6513,0764819464353,Ching's Schezwan Chutney 200g,147,426.4
6514,3815673529829,Dove Soap 50g,124,79.12
6515,3812056004317,Crocin 500mg Strip 50tab,484,153.68
6516,0128815744664,Sellotape Transparent Roll,83,680.25
6517,0213915650240,Vim Dishwash Gel 1500ml,200,549.74
6518,0407178956359,KitKat 45g,379,790.94
6519,0386629897123,Top Ramen Chilli 150g,537,79.34
6520,0411157851153,Amul Gold Milk 1000ml,285,700.81
6521,0853392517003,Navneet Notebook 192pg,565,336.77
6522,0858892144254,Lexi Ball Pen 16pc Pack,487,385.05
6523,0769125102821,Appy Fizz 500ml,183,207.78
6524,0388553345268,Royal Canin Cat Food 100kg,81,1938.82
6525,8909286268109,Dettol Antiseptic Liquid 200ml,280,94.88
6526,8908466591853,Priya Pickle Lemon 100g,483,77.15
6527,0701278256938,Classmate Notebook 140pg Single Line,769,145.24
6528,0414643843878,Mother's Recipe Pickle Chilli 100g,277,290.99
6529,8905445546255,Gerber Puffs Strawberry 50g,81,1133.98
6530,0375865880792,Chicco Baby Bottle 250ml,110,1607.02
6531,0402090654383,Ferrero Rocher 6pc Box,521,353.3
6532,0231028292621,Me-O Cat Food Original 100kg,94,1830.24
6533,8909845403590,Amul Paneer 500g,13,411.45
6534,8906443201030,Amul Pizza Base 750g,28,212.4
6535,6901108165308,Sellotape Transparent Roll,141,1386.34
6536,8905563825652,MTR Rasam Powder 50g,449,59.49
6537,8901178216649,Everest Chilli Powder 200g,419,21.08
6538,8901626718732,Knorr Soup Corn 5g,365,724.75
6539,8903388627208,Lays Cream & Onion Chips 25g,200,210.23
6540,0416395441340,Epigamia Yogurt Plain 250g,221,120.84
6541,8909605984512,Nestum Rice Cereal 50g,113,1528.67
6542,0761878949586,Safal Mixed Vegetables 400g,68,606.08
6543,0415924376917,Vadilal Ice Cream Strawberry 200ml,54,414.52
6544,8902901279948,Tata Turmeric Powder 50g,307,314.73
6545,0415414159518,Eastern Chicken Masala 500g,324,272.08
6546,3004674844974,Centrum Multivitamin 15tab,53,281.46
6547,0402929225685,Hide & Seek 200g,376,181.95
6548,0410516257865,Catch Cumin Powder 500g,400,344.54
6549,8906413620755,Pampers Baby Wipes Pack of 30,34,1761.45
6550,0231685027727,Drools Dog Food 100kg,103,540.48
6551,0419084030252,Mother Dairy Dahi 200g,259,459.09
6552,0385013206954,Me-O Cat Food Original 100kg,72,2384.54
6553,3001479839594,Boiron Arnica Gel 100g,284,377.0
6554,8903760959835,Catch Salt 5kg,334,1150.24
6555,0378361542126,Johnson's Baby Wash 200ml,130,1159.64
6556,8900167699722,Catch Salt 200kg,105,450.2
